date,TX_1,TX_2,TX_3
2016-03-03,9666.0,12907.960000000001,14208.02
2016-03-04,8977.39,11323.91,12077.39
2016-03-05,11391.54,15346.130000000001,13904.35
2016-03-06,13834.78,17603.260000000002,16000.94
2016-03-07,9956.98,13841.43,14349.53
2016-03-08,8779.67,11242.56,11363.29
2016-03-09,8333.57,10306.85,10654.35
2016-03-10,9521.65,12041.77,12083.31
2016-03-11,9678.25,13462.53,12945.45
2016-03-12,12624.12,14687.6,15348.23
2016-03-13,13185.75,17182.62,13889.4
2016-03-14,10656.43,13771.43,13611.04
2016-03-15,10941.65,12960.18,13466.460000000001
2016-03-16,9783.22,11465.59,12718.630000000001
2016-03-17,9254.7,12474.19,11340.19
2016-03-18,9649.210000000001,12591.630000000001,12206.79
2016-03-19,11309.81,14375.78,12826.42
2016-03-20,13332.04,15377.14,15063.02
2016-03-21,8665.82,11625.58,12498.64
2016-03-22,8837.85,12247.2,11560.27
2016-03-23,8825.01,12184.22,12256.77
2016-03-24,7843.64,10326.2,11316.34
2016-03-25,10609.0,14021.98,12939.39
2016-03-26,12123.09,16603.55,14463.97
2016-03-27,14085.22,14831.99,12554.47
2016-03-28,9786.95,11916.07,12096.95
2016-03-29,7617.34,9278.0,9791.24
2016-03-30,8546.66,9962.75,10329.880000000001
2016-03-31,8611.16,11090.65,10974.81
2016-04-01,10291.35,13587.44,14768.42
2016-04-02,12121.2,15025.49,14676.47
2016-04-03,13667.65,17091.03,15783.380000000001
2016-04-04,9381.23,12076.300000000001,12546.22
2016-04-05,10494.06,11962.95,12219.94
2016-04-06,10301.9,10679.38,12934.83
2016-04-07,9728.78,11831.72,12719.300000000001
2016-04-08,9628.49,11822.75,12370.08
2016-04-09,12631.4,15661.51,15197.47
2016-04-10,13479.26,16190.25,16077.27
2016-04-11,10121.7,12959.89,13428.53
2016-04-12,9420.93,11321.01,13190.05
2016-04-13,9189.72,11260.65,12011.45
2016-04-14,8928.58,12365.32,12131.55
2016-04-15,9688.69,12156.81,12696.83
2016-04-16,11684.68,14777.02,14133.92
2016-04-17,13386.39,16408.22,15707.04
2016-04-18,10309.24,10750.05,10961.22
2016-04-19,10598.58,12201.44,13567.55
2016-04-20,8950.16,11278.960000000001,11092.53
2016-04-21,8260.0,11409.73,11535.43
2016-04-22,9499.880000000001,12494.57,11889.9
2016-04-23,11373.5,14575.460000000001,13093.630000000001
2016-04-24,13011.24,14696.53,13903.61
2016-04-25,9354.89,12968.33,12579.32
2016-04-26,8934.54,11595.4,11658.45
2016-04-27,8942.52,10495.51,11325.300000000001
2016-04-28,7901.84,11490.03,12127.210000000001
2016-04-29,11775.6,12775.54,14664.75
2016-04-30,12424.210000000001,15266.48,14068.86
2016-05-01,13884.16,16405.93,16612.23
2016-05-02,9503.97,12288.210000000001,13812.1
2016-05-03,10288.27,13094.97,15545.130000000001
2016-05-04,9370.0,11202.27,11748.55
2016-05-05,9945.57,11814.86,13552.3
2016-05-06,10470.880000000001,13586.64,14077.06
2016-05-07,13159.87,15389.28,16513.43
2016-05-08,10281.61,13660.0,14392.0
2016-05-09,11201.79,13729.48,15201.04
2016-05-10,10024.49,12265.75,13219.380000000001
2016-05-11,10892.27,12125.64,13602.97
2016-05-12,10570.04,12952.73,13086.26
2016-05-13,11544.880000000001,13981.54,13992.97
2016-05-14,11840.0,14289.23,13951.58
2016-05-15,16408.23,19045.34,18578.14
2016-05-16,11550.32,13438.51,15053.550000000001
2016-05-17,10574.3,12631.41,13405.76
2016-05-18,9851.97,11121.03,12078.07
2016-05-19,8403.09,10474.33,11196.76
2016-05-20,11296.880000000001,13832.01,14667.0
2016-05-21,13137.35,15212.81,15696.64
2016-05-22,14645.54,17631.81,17164.13
