date,CA_1,CA_2,CA_3,CA_4
2015-03-21,17418.03,11413.15,22381.91,8647.54
2015-03-22,18387.91,12035.58,25433.26,9148.78
2015-03-23,12386.16,6719.89,19546.08,7846.59
2015-03-24,10500.73,6161.74,16382.960000000001,6344.56
2015-03-25,10244.41,6755.9400000000005,17504.05,6620.8
2015-03-26,10829.45,6896.26,16149.97,7314.05
2015-03-27,12626.42,7505.34,16756.56,7334.29
2015-03-28,15620.960000000001,11203.22,21438.920000000002,8343.88
2015-03-29,16985.13,10494.72,23561.03,9253.09
2015-03-30,13176.19,6932.2300000000005,17944.41,7743.3
2015-03-31,11739.23,6937.54,17564.55,7542.21
2015-04-01,13618.84,7112.91,18507.05,7390.05
2015-04-02,13131.1,7714.43,17360.53,6811.5
2015-04-03,16945.32,8587.91,20560.02,7435.56
2015-04-04,20302.95,11342.13,25485.07,9620.99
2015-04-05,15554.5,10814.77,26551.62,7767.07
2015-04-06,13058.59,7677.56,20124.11,7293.1900000000005
2015-04-07,12178.06,6567.3,19450.76,7186.12
2015-04-08,12195.6,6912.01,19394.15,7075.37
2015-04-09,11812.86,6446.43,18401.06,7234.17
2015-04-10,14680.44,7632.85,18800.29,7779.87
2015-04-11,17063.35,10577.59,23048.8,8107.55
2015-04-12,19720.03,10435.87,25370.66,8978.52
2015-04-13,13423.89,5805.87,15969.58,7642.51
2015-04-14,11586.34,6553.28,17936.82,6844.57
2015-04-15,11510.1,7153.45,16510.94,6683.85
2015-04-16,11385.81,7431.33,17191.54,7180.6
2015-04-17,12887.07,7747.08,17424.06,7648.99
2015-04-18,17730.98,9761.17,19243.23,8146.17
2015-04-19,19244.86,11064.66,25175.89,8624.4
2015-04-20,13451.59,7045.67,18569.95,7271.58
2015-04-21,11579.630000000001,6951.16,16445.39,7443.7300000000005
2015-04-22,11065.8,7098.02,16829.4,6635.87
2015-04-23,11702.77,6834.76,16788.97,7600.56
2015-04-24,13390.11,8327.57,17472.4,7580.84
2015-04-25,19511.84,10786.45,22832.82,8013.05
2015-04-26,18082.28,9619.36,24343.670000000002,9104.42
2015-04-27,12253.32,7582.82,18236.87,8357.97
2015-04-28,11299.98,6306.32,16965.7,7168.45
2015-04-29,10596.73,6711.1900000000005,14977.18,6345.96
2015-04-30,10834.19,6755.22,15601.2,7605.95
2015-05-01,15753.960000000001,8835.45,19939.08,8476.85
2015-05-02,17776.420000000002,9827.59,22427.27,9174.18
2015-05-03,21231.63,11361.16,24740.6,8942.26
2015-05-04,15336.44,7049.52,22707.07,8937.94
2015-05-05,12870.56,6878.76,18140.16,7751.27
2015-05-06,12071.3,6932.88,17967.74,7684.7
2015-05-07,12703.3,6623.78,16927.07,6682.91
2015-05-08,14512.34,8084.76,18667.920000000002,7530.11
2015-05-09,18424.27,10063.03,23460.75,8426.65
2015-05-10,15485.17,8757.25,20474.56,7869.35
2015-05-11,13940.63,7630.34,20960.670000000002,7449.24
2015-05-12,12042.27,6431.51,19029.68,7677.05
2015-05-13,12215.130000000001,6639.63,18531.23,7229.61
2015-05-14,10671.06,5495.64,16759.920000000002,7212.83
2015-05-15,13958.64,8923.64,18607.26,7656.51
2015-05-16,17593.52,11130.84,22399.58,8376.84
2015-05-17,17945.88,10568.45,24228.56,8785.0
2015-05-18,13753.45,7058.43,19279.72,7845.08
2015-05-19,11314.25,7154.7300000000005,17248.14,7458.66
2015-05-20,11266.68,6518.74,16686.78,7134.42
2015-05-21,11181.34,7472.91,16914.7,6929.11
2015-05-22,14392.4,8818.06,19346.91,7954.43
2015-05-23,16860.43,10278.03,20147.99,7528.1
2015-05-24,17496.420000000002,9615.8,20961.74,7316.79
2015-05-25,15584.84,10260.09,23800.260000000002,8566.61
2015-05-26,11601.68,7447.88,17752.86,7722.25
2015-05-27,11493.710000000001,7540.95,15655.880000000001,6624.7
2015-05-28,10084.45,7755.18,15800.14,6892.49
2015-05-29,11979.56,8598.92,16443.86,6566.05
2015-05-30,16566.66,13628.44,20690.98,7866.54
2015-05-31,18513.32,12615.06,22709.77,9260.11
2015-06-01,14352.4,9218.35,20614.97,8569.91
2015-06-02,12470.66,8037.28,20306.98,7262.21
2015-06-03,12479.45,8232.43,18724.28,7430.0
2015-06-04,11882.88,8726.98,18618.77,7738.14
2015-06-05,13958.29,10576.65,18099.08,7329.47
2015-06-06,17296.91,14181.18,23892.51,8028.61
2015-06-07,18265.46,13832.17,24648.35,8860.74
2015-06-08,13499.13,10118.960000000001,21970.29,7819.12
2015-06-09,12509.52,8964.68,20234.670000000002,7299.08
2015-06-10,12908.94,9137.42,19701.52,6723.5
2015-06-11,11386.99,9191.81,17480.22,7123.62
2015-06-12,13673.73,10277.99,18118.99,7097.74
2015-06-13,16759.4,14452.3,22084.5,8289.02
2015-06-14,17955.44,14492.59,24176.18,7782.69
2015-06-15,13222.9,9587.25,20989.4,7772.25
2015-06-16,12403.4,8400.960000000001,16625.97,7699.57
2015-06-17,11879.29,9501.4,17547.74,6749.62
2015-06-18,12655.3,9541.21,17177.35,7810.18
2015-06-19,14912.18,10736.36,17263.72,7104.38
2015-06-20,16613.8,13948.960000000001,21615.03,8905.08
2015-06-21,14816.09,13743.61,20795.12,7845.75
2015-06-22,12980.23,9304.22,19813.58,7439.67
2015-06-23,12571.78,9204.05,17010.31,6984.63
2015-06-24,11594.17,9074.1,16313.98,6102.51
2015-06-25,11410.05,9335.02,17325.49,6505.37
2015-06-26,13354.91,11193.85,17990.89,7525.81
2015-06-27,16005.29,14578.26,21379.87,8196.8
2015-06-28,17695.25,15385.23,22962.07,8585.93
2015-06-29,12649.02,9503.83,19326.49,7279.2
2015-06-30,11769.48,8806.25,17997.15,7031.5
2015-07-01,13057.89,9939.86,20009.9,7396.33
2015-07-02,15086.04,11371.34,20177.74,8081.03
2015-07-03,19184.45,15088.66,25884.010000000002,8613.78
2015-07-04,13255.98,11423.85,18188.28,6385.82
2015-07-05,16054.93,14051.6,22476.83,7703.3
2015-07-06,14985.74,11770.6,19976.16,8624.73
2015-07-07,13803.6,9171.29,19557.3,7660.49
2015-07-08,13047.18,9206.91,18877.91,7166.97
2015-07-09,12747.08,9892.32,19287.37,7403.29
2015-07-10,15760.01,11443.97,20843.57,7895.95
2015-07-11,17758.24,16431.77,22367.09,8573.6
2015-07-12,18326.19,16053.89,24545.15,8332.81
2015-07-13,14094.11,9722.65,20764.26,8389.68
2015-07-14,11705.960000000001,9494.67,18169.48,6975.71
2015-07-15,12405.0,10191.5,19108.18,7014.43
2015-07-16,12142.07,10548.28,18569.1,7553.33
2015-07-17,14417.66,12415.74,18546.69,7835.16
2015-07-18,15652.8,16615.16,23024.45,7929.29
2015-07-19,17018.98,15440.89,24535.1,8649.69
2015-07-20,13441.43,10462.32,20413.53,7748.27
2015-07-21,12073.94,9848.87,18578.46,7365.04
2015-07-22,12181.66,9052.29,16918.28,6722.59
2015-07-23,11925.64,9751.69,17315.35,6893.54
2015-07-24,13474.630000000001,12466.43,18395.15,7441.43
2015-07-25,14687.28,15590.02,22090.83,7847.2
2015-07-26,15842.47,16158.53,22351.44,8879.66
2015-07-27,14507.7,10513.5,18973.2,7329.37
2015-07-28,11510.28,9185.55,17948.87,6415.16
2015-07-29,11028.15,9894.29,16737.51,6712.28
2015-07-30,12139.92,9617.35,16979.86,7401.4400000000005
2015-07-31,14616.34,12552.89,18471.71,7489.28
2015-08-01,18154.29,17622.55,24227.34,9018.7
2015-08-02,20899.73,16416.31,26050.96,9040.81
2015-08-03,16251.55,10620.21,22706.420000000002,8334.09
2015-08-04,13431.64,10922.4,20632.18,7697.5
2015-08-05,13141.32,10517.18,19381.9,7300.9
2015-08-06,13576.4,10234.94,18915.45,7423.33
2015-08-07,14858.32,12885.22,20164.89,7390.61
2015-08-08,19382.47,16336.4,24805.61,8057.4
2015-08-09,19511.25,17252.13,27377.510000000002,9636.14
2015-08-10,15095.0,10965.460000000001,22318.89,7801.73
2015-08-11,12077.47,10358.39,20257.76,7154.22
2015-08-12,12865.67,11424.54,18541.09,7459.84
2015-08-13,11203.56,10514.71,18326.24,6696.67
2015-08-14,13296.72,12307.91,18671.08,6900.93
2015-08-15,17112.16,16958.14,24532.06,8886.44
2015-08-16,19511.72,18258.670000000002,27786.62,8957.01
2015-08-17,14730.960000000001,10534.67,22569.74,8192.5
2015-08-18,12503.31,10818.76,19601.76,7289.4800000000005
2015-08-19,11617.89,10565.1,19438.920000000002,7684.95
2015-08-20,12250.89,10724.91,17445.63,7369.85
2015-08-21,13665.09,13153.47,17604.22,6883.96
2015-08-22,16209.1,17103.4,23649.64,8423.07
2015-08-23,19663.24,17221.5,25456.24,9165.74
2015-08-24,11897.66,10025.86,19342.09,8044.8
2015-08-25,10918.32,9984.68,17241.63,7232.65
2015-08-26,10194.47,9439.32,16000.37,6925.9800000000005
2015-08-27,10681.84,10267.83,16265.81,6877.3
2015-08-28,12413.73,12479.32,17246.91,6966.46
2015-08-29,16729.6,17592.24,22336.44,8065.7300000000005
2015-08-30,18854.59,18751.39,24473.43,9957.68
2015-08-31,12946.61,10392.28,19018.56,8342.94
2015-09-01,13157.28,10600.57,18984.37,7422.66
2015-09-02,11887.87,11103.65,18260.99,7467.24
2015-09-03,13106.380000000001,10454.01,18258.75,7274.22
2015-09-04,15114.84,12980.17,19849.08,8020.3
2015-09-05,17874.84,16984.15,21897.44,7623.93
2015-09-06,16793.99,16030.37,20564.88,7101.47
2015-09-07,17676.38,15680.960000000001,24339.49,8313.17
2015-09-08,12751.77,9948.8,19252.2,7644.78
2015-09-09,11679.48,10690.8,19424.9,7029.94
2015-09-10,12184.11,10243.3,19532.16,7718.37
2015-09-11,13528.84,12479.02,18428.06,7603.6
2015-09-12,17739.75,17863.14,22678.31,8575.27
2015-09-13,18889.21,17278.69,26790.71,9253.27
2015-09-14,13136.59,10254.53,18118.62,7597.85
2015-09-15,11800.63,10823.77,17155.9,7770.29
2015-09-16,10770.53,10260.380000000001,15836.77,6864.26
2015-09-17,11796.460000000001,10095.06,16346.300000000001,7598.06
2015-09-18,14371.16,12547.83,18843.25,7287.34
2015-09-19,17885.6,18433.87,24909.54,8365.2
2015-09-20,18769.5,18195.72,25610.54,9930.35
2015-09-21,13920.24,11570.74,20012.13,8421.03
2015-09-22,12221.02,10228.0,18765.78,7599.39
2015-09-23,11656.79,10001.07,18236.35,7240.02
2015-09-24,10837.32,10229.59,16276.5,7821.41
2015-09-25,14101.92,13189.84,19057.99,7725.25
2015-09-26,16709.38,18237.29,22312.91,9038.54
2015-09-27,18848.68,18778.44,24052.36,9289.81
2015-09-28,12916.87,10364.61,18464.6,8125.87
2015-09-29,10653.84,9990.63,16820.46,6473.2
2015-09-30,10635.58,9283.210000000001,16398.31,7243.07
2015-10-01,12505.33,11325.14,17803.99,7434.02
2015-10-02,15508.04,14205.08,19865.260000000002,8093.35
2015-10-03,19693.97,19377.71,25844.11,9987.13
2015-10-04,20653.23,19640.45,26518.87,10238.4
2015-10-05,15184.64,12228.74,22017.46,8418.88
2015-10-06,12821.0,10494.45,19365.63,7726.74
2015-10-07,12102.08,10144.94,18603.48,7512.07
2015-10-08,12374.39,11102.5,17904.34,7711.26
2015-10-09,13862.27,13989.85,20550.22,7922.04
2015-10-10,18061.38,18223.69,24074.96,8287.64
2015-10-11,18967.56,19881.66,19081.61,9529.960000000001
2015-10-12,15526.78,12287.15,22328.3,8657.75
2015-10-13,11934.47,10383.43,17545.53,7104.7
2015-10-14,11100.710000000001,9745.94,17792.7,7172.4800000000005
2015-10-15,11229.93,10038.65,17072.14,7030.21
2015-10-16,12806.72,13126.17,18464.0,6790.71
2015-10-17,17192.06,18643.72,23088.64,9178.31
2015-10-18,20413.07,19287.43,25785.72,9715.09
2015-10-19,13288.17,10833.39,19742.98,8529.56
2015-10-20,11833.69,10212.37,17242.22,7865.37
2015-10-21,11181.27,10291.86,16263.85,6916.22
2015-10-22,10576.630000000001,10719.25,16571.36,6955.26
2015-10-23,12280.07,13289.32,17848.25,7116.05
2015-10-24,16350.460000000001,17723.71,20729.0,8486.82
2015-10-25,18396.63,18728.9,25156.19,9677.52
2015-10-26,12628.6,11006.3,18998.86,7199.18
2015-10-27,11202.91,10540.64,17647.29,7585.97
2015-10-28,10926.19,9927.44,16803.64,7340.02
2015-10-29,10981.25,11073.03,17051.88,7237.15
2015-10-30,14316.86,14021.54,17719.06,8043.15
2015-10-31,16939.23,18008.33,20339.47,9134.79
2015-11-01,17525.58,19159.68,25745.08,8944.91
2015-11-02,13226.44,9939.63,18563.26,8149.82
2015-11-03,13132.47,10982.73,19414.38,7949.12
2015-11-04,11820.07,10670.01,17653.79,6855.96
2015-11-05,11577.710000000001,10341.99,16894.5,6939.86
2015-11-06,14108.07,12640.960000000001,18862.69,7443.39
2015-11-07,17831.5,18667.1,23241.9,8499.49
2015-11-08,17913.85,17724.74,26570.55,9040.53
2015-11-09,12723.7,10317.45,19151.83,7388.12
2015-11-10,12670.1,11001.79,17993.27,7535.95
2015-11-11,12549.04,11376.08,16856.13,6764.3
2015-11-12,10070.16,10106.47,15914.630000000001,7235.57
2015-11-13,12178.89,13007.8,16451.760000000002,6506.96
2015-11-14,16762.81,19299.76,22417.64,7991.02
2015-11-15,19543.66,18905.31,23883.47,10027.29
2015-11-16,12054.95,11360.3,18275.98,8053.42
2015-11-17,11124.98,9796.97,16037.92,7822.36
2015-11-18,10948.84,10519.72,15837.34,6541.0
2015-11-19,10594.75,10737.53,14703.83,6887.47
2015-11-20,12824.66,12311.35,16475.63,7601.34
2015-11-21,17085.920000000002,18649.04,20576.19,8686.37
2015-11-22,18712.4,17844.9,23925.15,8461.43
2015-11-23,14735.960000000001,11560.42,18315.68,7510.32
2015-11-24,12566.08,11265.79,16511.5,7683.31
2015-11-25,13755.16,13351.98,17534.57,8315.28
2015-11-26,6429.34,7286.15,10863.1,4624.4
2015-11-27,8771.39,11198.43,12441.84,4606.25
2015-11-28,12927.84,14130.04,16702.76,6353.07
2015-11-29,15336.800000000001,14605.2,20234.12,8163.44
2015-11-30,12626.01,11358.36,16790.84,7589.84
2015-12-01,12692.53,11504.36,17086.06,7388.25
2015-12-02,12101.4,10421.4,16735.71,6924.74
2015-12-03,12536.22,11998.1,18066.49,7415.69
2015-12-04,14811.970000000001,14963.09,19415.64,8323.79
2015-12-05,17569.920000000002,19472.91,21843.010000000002,8116.63
2015-12-06,18003.94,19164.25,24423.15,9221.09
2015-12-07,13945.06,11082.83,17991.71,8247.25
2015-12-08,11886.73,10191.66,16814.87,6905.82
2015-12-09,11412.98,10801.84,16492.58,6791.78
2015-12-10,10739.16,10378.51,16109.98,6907.13
2015-12-11,12537.62,11517.99,16531.71,7303.82
2015-12-12,17797.34,17440.24,20934.670000000002,8359.03
2015-12-13,17290.15,17619.38,22743.24,7811.29
2015-12-14,13542.25,11932.29,18282.95,7758.34
2015-12-15,12093.210000000001,11139.69,16514.670000000002,7238.45
2015-12-16,11872.380000000001,11008.09,17319.39,7187.38
2015-12-17,12290.5,11605.65,17375.32,6704.74
2015-12-18,12725.050000000001,11908.59,16161.04,6984.96
2015-12-19,18060.0,18189.52,20707.420000000002,7822.63
2015-12-20,16988.73,17109.6,21069.69,7702.07
2015-12-21,14379.48,12198.31,16758.35,7459.59
2015-12-22,13328.93,13556.32,17614.15,7252.63
2015-12-23,13796.130000000001,14515.0,16604.21,7904.43
2015-12-24,12379.94,12409.83,13351.05,7372.51
2015-12-25,0.0,3.56,7.96,0.0
2015-12-26,14636.83,14531.23,19670.37,6683.61
2015-12-27,14199.92,14782.73,18581.91,7088.57
2015-12-28,12723.54,12182.02,17727.170000000002,7102.0
2015-12-29,13029.55,12208.99,16771.05,6699.76
2015-12-30,12686.47,12735.36,16593.84,7090.95
2015-12-31,13971.72,13543.22,17397.52,8223.49
2016-01-01,11584.380000000001,12160.72,14739.87,5499.41
2016-01-02,17074.39,15531.86,21390.1,8756.19
2016-01-03,16807.16,17327.19,21947.61,9203.41
2016-01-04,14209.19,11856.72,19399.73,8479.08
2016-01-05,11668.65,10163.83,17672.45,7524.79
2016-01-06,10491.7,10348.7,15911.93,6443.74
2016-01-07,12626.17,11061.92,17590.64,7666.85
2016-01-08,13945.69,13072.79,17441.55,7022.39
2016-01-09,19286.61,20107.75,24520.68,8580.07
2016-01-10,18257.14,18385.65,25410.25,9024.16
2016-01-11,12763.87,11190.19,19120.36,7869.12
2016-01-12,11027.98,10451.9,16506.89,7395.52
2016-01-13,10234.42,9695.14,14837.89,6769.83
2016-01-14,10631.18,10291.9,15115.19,6278.78
2016-01-15,12685.53,13664.960000000001,16879.06,7388.59
2016-01-16,18066.14,18765.92,22736.21,8617.55
2016-01-17,17245.15,18001.920000000002,23168.87,8278.75
2016-01-18,13888.880000000001,15344.74,19577.46,8637.72
2016-01-19,9927.58,9744.18,15513.32,7091.0
2016-01-20,11650.37,10208.31,16036.51,7018.43
2016-01-21,10731.47,10502.460000000001,15719.24,6920.03
2016-01-22,11640.7,12119.95,15875.48,7676.06
2016-01-23,18839.04,20151.09,24451.57,9754.22
2016-01-24,17117.97,19309.12,25159.27,9539.16
2016-01-25,11780.210000000001,10584.63,19972.5,8013.6900000000005
2016-01-26,10710.99,10930.12,16294.44,7107.78
2016-01-27,9433.29,10562.85,16936.41,6962.3
2016-01-28,10630.78,10563.26,16634.15,6867.46
2016-01-29,12701.84,12700.41,17073.64,7454.12
2016-01-30,17952.04,19304.75,22740.11,9074.54
2016-01-31,19454.37,20415.23,26174.75,10202.9
2016-02-01,13218.72,11651.61,20115.25,8611.38
2016-02-02,12165.960000000001,11282.11,18540.260000000002,7370.33
2016-02-03,12239.25,10730.81,18604.16,7437.42
2016-02-04,12133.47,10922.47,19274.85,7380.26
2016-02-05,14042.01,13314.67,18950.97,7705.6900000000005
2016-02-06,21094.87,19946.170000000002,23380.81,10401.2
2016-02-07,16641.22,14188.78,21464.47,8920.79
2016-02-08,12894.44,11973.23,19509.24,7341.82
2016-02-09,12659.61,11346.78,18870.9,7211.89
2016-02-10,13122.26,11359.06,20338.78,7582.59
2016-02-11,12974.81,12922.73,20401.72,7778.650000000001
2016-02-12,12721.31,13643.03,18307.73,8206.11
2016-02-13,17668.14,18610.47,24470.21,9199.03
2016-02-14,14634.01,16480.72,21248.78,7788.05
2016-02-15,14627.14,15512.09,24266.5,8896.74
2016-02-16,11729.68,11094.58,18932.91,6978.02
2016-02-17,11871.59,10380.61,17028.69,6819.14
2016-02-18,11994.56,12066.75,17693.37,7518.09
2016-02-19,13656.79,12986.61,18946.02,7917.46
2016-02-20,17106.01,18858.86,23761.84,8407.06
2016-02-21,18316.02,20226.13,26476.420000000002,9532.17
2016-02-22,12824.31,11670.53,20078.41,8221.61
2016-02-23,11069.4,10303.93,17722.13,7454.79
2016-02-24,11266.75,10394.92,17162.01,6819.9
2016-02-25,10864.380000000001,11021.85,17510.03,7251.27
2016-02-26,12744.36,12748.44,18079.54,7673.1900000000005
2016-02-27,17097.03,19811.4,23148.12,8737.64
2016-02-28,19581.46,19385.79,25055.22,10271.85
2016-02-29,12209.91,11799.47,20619.55,8403.16
2016-03-01,12257.61,12408.52,20046.7,7736.14
2016-03-02,11849.08,11214.88,17970.7,7840.5
2016-03-03,11960.16,11834.630000000001,18809.7,7608.26
2016-03-04,12818.880000000001,12336.33,17587.44,7717.89
2016-03-05,18487.64,19292.03,24193.420000000002,9642.44
2016-03-06,22218.08,21002.47,28428.5,10868.81
2016-03-07,14184.5,11411.87,20856.75,8480.91
2016-03-08,12282.86,11166.13,19292.99,7920.38
2016-03-09,11456.81,12068.41,18511.45,7652.6900000000005
2016-03-10,12108.97,11872.38,17820.43,7851.35
2016-03-11,12657.45,13245.05,18531.2,7348.43
2016-03-12,18761.15,19961.91,24069.12,9226.4
2016-03-13,17377.44,19630.94,26000.55,9189.53
2016-03-14,13218.59,11965.32,20498.46,8821.92
2016-03-15,11305.86,10837.5,17992.93,8398.08
2016-03-16,11418.74,11552.95,18177.73,6961.95
2016-03-17,11220.15,10988.26,17229.98,6923.49
2016-03-18,13734.5,13272.77,17787.670000000002,8065.53
2016-03-19,17917.08,9014.24,24254.45,9622.55
2016-03-20,20295.99,7577.74,26807.35,10601.29
2016-03-21,13800.6,11548.69,20517.84,8470.44
2016-03-22,11651.97,11313.63,17826.670000000002,7839.15
2016-03-23,11941.01,10784.06,18000.39,7519.78
2016-03-24,12420.19,10969.86,17487.46,7803.33
2016-03-25,15876.01,15303.73,20280.05,8573.24
2016-03-26,19473.170000000002,20314.24,24759.47,9926.62
2016-03-27,14988.77,20439.87,24715.34,8755.88
2016-03-28,12739.57,11746.31,18015.24,7936.99
2016-03-29,12025.02,12544.33,17766.56,7506.97
2016-03-30,10774.99,11198.74,16911.86,7513.87
2016-03-31,12288.0,11928.93,17467.45,8083.14
2016-04-01,16415.05,15644.62,21494.53,8734.74
2016-04-02,19315.93,20176.43,23888.95,9994.79
2016-04-03,21161.63,22435.91,27739.27,10641.27
2016-04-04,15365.68,13893.99,22327.84,9016.32
2016-04-05,13036.960000000001,11279.1,20176.74,8892.92
2016-04-06,13039.6,11965.45,18075.76,7847.06
2016-04-07,12260.8,12371.44,18023.68,8074.55
2016-04-08,14871.550000000001,14775.12,19837.49,8024.09
2016-04-09,19910.55,21050.12,25762.02,10061.36
2016-04-10,19575.91,20945.43,29381.88,10856.48
2016-04-11,14351.39,12980.460000000001,21499.87,8809.83
2016-04-12,11771.11,11720.83,18331.34,6959.56
2016-04-13,11408.210000000001,11845.69,17515.84,7372.58
2016-04-14,11997.5,11271.14,18194.09,7962.45
2016-04-15,12969.3,14677.69,17544.65,8116.07
2016-04-16,17822.21,18016.33,22537.77,9449.460000000001
2016-04-17,19154.68,19373.06,26993.77,10247.65
2016-04-18,14254.3,12605.460000000001,20306.96,9556.16
2016-04-19,12530.75,11452.8,18832.71,8940.66
2016-04-20,12347.85,11564.22,18113.4,7978.28
2016-04-21,11687.99,10746.54,16230.51,8169.58
2016-04-22,14205.08,14654.14,18491.01,8301.77
2016-04-23,18317.93,19846.12,24861.53,9911.55
2016-04-24,20029.72,20513.38,26999.77,10951.73
2016-04-25,13887.08,12858.75,21662.510000000002,9353.61
2016-04-26,11996.210000000001,11855.37,17924.1,8345.31
2016-04-27,12037.84,11445.13,16858.21,8180.92
2016-04-28,11842.57,12615.2,16662.98,7523.25
2016-04-29,15531.11,13850.23,19288.78,8411.11
2016-04-30,18653.94,20725.21,24333.260000000002,9719.27
2016-05-01,20957.14,20896.89,26670.55,11039.87
2016-05-02,15497.53,14959.28,22582.73,10336.66
2016-05-03,14949.03,13332.37,20335.420000000002,9478.27
2016-05-04,13300.04,13149.59,20043.670000000002,8395.94
2016-05-05,12317.36,12843.16,19542.7,8307.35
2016-05-06,15798.44,14764.95,19599.12,8370.76
2016-05-07,19753.75,22133.26,24941.170000000002,10106.37
2016-05-08,17005.95,17591.66,22905.84,8705.03
2016-05-09,15494.36,13434.28,23045.47,10131.62
2016-05-10,14097.24,13432.33,20180.77,9253.93
2016-05-11,12747.16,12166.92,20375.920000000002,8578.03
2016-05-12,12972.42,12371.14,17510.73,8668.16
2016-05-13,15535.51,15537.74,19829.86,8745.19
2016-05-14,20314.35,21715.05,24562.27,10328.710000000001
2016-05-15,21730.28,22391.85,27210.84,11039.51
2016-05-16,15236.62,14045.24,20218.1,9646.05
2016-05-17,12447.15,12796.76,18372.2,8840.67
2016-05-18,12920.62,12766.25,17780.83,8116.41
2016-05-19,13259.9,13432.94,18635.35,8367.57
2016-05-20,13999.65,15545.28,18219.23,8960.17
2016-05-21,18637.7,24088.59,23849.52,9768.51
2016-05-22,21110.44,22019.3,27275.84,11863.05
